Date,XOM,SP500
19910429,-0.00737104074458994,-0.014242681106972
19910430,0.00737104074458994,0.00448598883143436
19910501,0.014581060275292,0.0131018376951282
19910502,-0.0133578185325476,0.000604618780001509
19910503,-0.00613122705493652,0.00073556457895485
19910506,-0.00616905102671517,-0.00189254603854483
19910507,-0.00995033085316832,-0.00728812309701343
19910508,0.0111871893905646,0.00314885882610749
19910509,0.0232142373267679,0.0124450251441637
19910510,-0.030658440438498,-0.0197901029127703
19910513,-0.00624611649695295,0.00271096511546265
19910514,-0.0215334476101225,-0.0137365531500073
19910515,0.00255754615111714,-0.00824117392076307
19910516,0.0214790316771238,0.00977382368771451
19910517,0.00623054975063653,0.000537215624405896
19910520,0.0049566396399281,-0.000295432878456126
19910521,0.0122851667945776,0.00821266470150128
19910522,0,0.00223541088909318
19910523,-0.00366972888896244,-0.00327498129365367
19910524,-0.00245398896156646,0.00672472465753593
19910528,0,0.0117194499352813
19910529,0.00245398896156646,0.00222300772832629
19910530,-0.00491401480242892,0.0108347925791339
19910531,-0.00370142310318622,0.00738941814216254
19910603,0.00984017780151092,-0.00455077981376384
19910604,-0.0061387546983247,-0.00082495493206558
19910605,-0.0111456262149163,-0.00685793870857943
19910606,0.00744420311173011,-0.00379852678609716
19910607,-0.0136903196086831,-0.01100841982222
19910610,0.00873367996875496,-0.00226913026123565
19910611,0.00865806274311431,0.00652960377919776
19910612,-0.0148886124937508,-0.0116142258404235
19910613,0.00374298627883451,0.00259850599626787
19910614,0.00744420311173011,0.0122646026243265
19910617,-0.0136903196086831,-0.00566618341337133
19910618,-0.00881062968215485,-0.00405947415343366
19910619,0,-0.00928782815047491
19910620,0.0200257005022948,0.000879402063309165
19910621,0.00617667189172932,0.00618720191452216
19910624,-0.00617667189172932,-0.0181922766917078
19910625,0.00617667189172932,-0.000782103358412556
19910626,0.0122400548945021,0.00253287481823605
19910627,-0.00365631120311072,0.00753364868247175
19910628,-0.0147604155831207,-0.0086915081184582
19910701,0.0293061265854995,0.0180492965240191
19910702,-0.0182154398913412,-0.00119143767651675
19910703,-0.0235596761738917,-0.0110283483227382
19910705,0.00125391865959346,0.00200693127396079
19910708,0.0173917427118693,0.0102657745781896
19910709,-0.0148886124937508,-0.00485379906584971
19910710,-0.00375704887771189,-0.000984238956889705
19910711,0.0075000351565464,0.0032681938457344
19910712,0.0160596410173452,0.00866332245451407
19910715,0.00610875448832138,0.00561209906829596
19910716,-0.00243902559935893,-0.00222533570032635
19910717,0.0145457110023788,-0.000943990000874528
19910718,0,0.0109322072400415
19910719,-0.0036166404701885,-0.00298860654624189
19910722,-0.00241838086428148,-0.00349368104023373
19910723,-0.0170944333593002,-0.00907785323566301
19910724,0.0061387546983247,-0.00205788532640749
19910725,0.0048840145924256,0.00610849714056005
19910726,-0.00610875448832138,-0.0000787515258515725
19910729,0.00732604009207316,0.00581092620371226
19910730,0.00485437846479808,0.00919678102279775
19910731,-0.0024242436115065,0.0028921905247552
19910801,0,-0.00178080647890244
19910802,-0.00975617494536474,0.000154978690740215
19910805,-0.00738010729762228,-0.00549053487461393
19910806,0.0231859074688101,0.014336054107555
19910807,-0.00241546011160354,-0.000153613764094729
19910808,-0.0133903400595843,-0.00317997908635714
19910809,-0.0110906866941582,-0.00566690507322942
19910812,0.00247524878854311,0.00232216220149262
19910813,0.00493219248931887,0.00411502046650192
19910814,-0.0111318403688445,0.000718390835493743
19910815,0.00372439909098254,-0.00146298294897562
19910816,0,-0.00967861886825361
19910819,0.00247524878854311,-0.0239103313809963
19910820,-0.00247524878854311,0.00783176380383832
19910821,0.0135386683327985,0.0289882898821814
19910822,0.00366077284968114,0.00189277731974435
19910823,0.00849004493283134,0.00723109452574988
19910826,-0.00849004493283134,-0.000812162172507236
19910827,0.00243309122464153,-0.00200785417749305
19910828,0.0144755241737857,0.00906679631504037
19910829,-0.00962702982716435,-0.000428692117369067
19910830,-0.010942358420944,-0.00262659577702706
19910903,-0.0049019706002067,-0.00832936073380885
19910904,-0.00122925645472982,-0.00557460657063746
19910905,0.0146522767868702,-0.0021306370448082
19910906,0.0036297680505788,-0.000102796052721565
19910909,-0.00120845936156844,-0.00136304623312444
19910910,-0.00484849434662138,-0.0103735101716786
19910911,0.00484849434662138,0.00137724961677677
19910912,0,0.00582578709710369
19910913,-0.00850035476539235,-0.00972858645178931
19910916,0.0205197302311766,0.00569298494829784
19910917,-0.0035906681307285,-0.000726065792710173
19910918,-0.00240096153753822,0.00372844924695759
19910919,0.00240096153753822,0.00160103326646155
19910920,-0.0072202479734873,0.000928457280293671
19910923,-0.00605695370818982,-0.0051690386983303
19910924,0.0144755241737857,0.00462754338450466
19910925,-0.00119832249210861,-0.00214307005684322
19910926,-0.0108500160240661,-0.00100857295488499
19910927,0,-0.00152772592796957
19910930,0.0120483385161747,0.00506618122452185
19911001,0.0130876347553679,0.0034489005437548
19911002,0,-0.00241813201462016
19911003,-0.0130876347553679,-0.00980945580253767
19911004,-0.00600602406021178,-0.00841043457307045
19911007,0.00240674003056496,-0.00460073108593662
19911008,0.0143200537747483,0.00307826124124766
19911009,-0.0119190922372101,-0.0102183153747246
19911010,0.0142859572474765,0.00990303201119236
19911011,-0.00236686501026639,0.00236220582283764
19911014,0.0129489743408033,0.0130744648150287
19911015,0,0.0116788897546236
19911016,-0.00704228262541307,0.00456744137442033
19911017,0.00821118983039471,-0.00224283914999113
19911018,0.00814431494168621,0.00147879989214328
19911021,-0.00348230183587495,-0.00633851736236846
19911022,-0.00232828975959087,-0.00563092057999093
19911023,-0.00350263055120204,0.000283589210042123
19911024,-0.00704228262541307,-0.00742555254746513
19911025,0.00235294226202676,-0.00226188560822393
19911028,0.0186268482071679,0.013751961539989
19911029,-0.00230946984866254,0.00501921668317351
19911030,-0.00812540744391699,0.00377339696110379
19911031,-0.0023337233462204,-0.00129868494590024
19911101,-0.00821118983039471,-0.0028835009835948
19911104,0.0186703206205321,-0.00266120934947889
19911105,-0.00347423626818655,-0.00403086593092006
19911106,0.00693644399665727,0.00323624877920903
19911107,-0.00809721023261956,0.00957018367297291
19911108,-0.00933495693605169,-0.00211032228939612
19911111,0.0023419214450815,0.000585234301254012
19911112,0,0.00916624552709422
19911113,0,0.00168733906431662
19911114,-0.00822083314485722,-0.000654450285138886
19911115,-0.0421495262440925,-0.0372717135239053
19911118,0.0170735854758806,0.00682418713742816
19911119,0.0120193754657842,-0.0152227457682637
19911120,-0.0096039153541807,-0.00234844095004227
19911121,0.0060132472234522,0.00403380501885398
19911122,-0.0169290621004481,-0.0103677204792794
19911125,0.00607904607638199,-0.00212913265080594
19911126,0.00242130868901036,0.00695608805129933
19911127,0.00241546011160354,-0.00373752936706495
19911129,0.00361228568591399,-0.00353831993189591
19911202,0.0131345171806467,0.0163361725508544
19911203,-0.0155412572112117,-0.0011543104277667
19911204,-0.00968530573446369,-0.0023389364564812
19911205,-0.0134723409407673,-0.00707631078399551
19911206,0,0.00452088702421349
19911209,-0.0174133753251975,-0.0022182326619804
19911210,0.00375704887771189,-0.000952179504865924
19911211,0.00623054975063653,-0.000529380637031451
19911212,0.0160200591841835,0.0101416740172313
19911213,0.00609386407432266,0.00762385875904936
19911216,-0.00121580562088974,-0.0000260101699778303
19911217,0.00121580562088974,-0.00448384484279529
19911218,0.00484849434662138,0.00193156072687728
19911219,0.00842870733505574,-0.00250652872745416
19911220,0.00597730410845942,0.0117471073803754
19911223,-0.0107850056765626,0.0249547305046072
19911224,-0.0170113458265369,0.00630536536071258
19911226,-0.00245398896156646,0.0137037845936634
19911227,0.0158443290211507,0.00399359584146008
19911230,0.00362100576695257,0.0211302895766137
19911231,0.0401470680134119,0.00468621311078721
19920102,-0.0139862419747399,0.000407502852166175
19920103,0.00117302066236302,0.00497251801536525
19920106,-0.00824018788545544,-0.0032963125511829
19920107,-0.00592769963327555,-0.00134073952281
19920108,-0.0131659591823041,0.00167564371941964
19920109,-0.00604231445596293,-0.00117265572064706
19920110,0.0108500160240661,-0.00602852758287931
19920113,0.00835825761420095,-0.00183256224125028
19920114,0.0165098089638125,0.0146148891374107
19920115,-0.0117648415795868,0.00078458415122995
19920116,-0.00712592088996722,-0.00610266739391196
19920117,0.0130256430171558,0.00155303649789307
19920120,0.00235017734495369,-0.00598646456309737
19920121,0.0139862419747399,-0.0089747285142332
19920122,-0.0222361414468821,0.0132168468244478
19920123,-0.00951255686769814,-0.00761025891433764
19920124,0.0212773984472849,0.00125234831646637
19920127,0.00466745304749505,-0.00118005480477734
19920128,-0.00233100338647541,-0.0000722935116890255
19920129,-0.0164709605959246,-0.011196045705085
19920130,-0.00714288751238001,0.00311450930625501
19920131,-0.0120193754657842,-0.00692347963068229
19920203,0.0144060114435152,0.0018330466693639
19920204,0.00712592088996722,0.0104934286484086
19920205,-0.0143029851903309,-0.0000241636361453246
19920206,0.0107463720754839,-0.0000483290240040901
19920207,-0.00237812240496726,-0.00661892804503594
19920210,-0.002383791355276,0.00649809526537215
19920211,-0.00478469812333637,-0.0000241683080988153
19920212,0.0107335556431085,0.00811182823070844
19920213,-0.00833834491715368,-0.00828102274437548
19920214,0,-0.00292918131900333
19920218,-0.0193242728264029,-0.0124413089648279
19920219,0.00243605479788123,0.0021578155594435
19920220,0.0132932471106626,0.0137201724092488
19920221,-0.00240384731139454,-0.00598550246381446
19920224,-0.00482509983175694,0.00203957822311907
19920225,-0.00606429996751112,-0.00442435571971611
19920226,0.00606429996751112,0.0118674194908053
19920227,-0.00606429996751112,-0.00359378590139769
19920228,-0.00243605479788123,-0.00280681562514662
19920302,-0.0197050710793327,-0.000605950451795678
19920303,-0.00623832341269148,0.000969344556697394
19920304,-0.0113280003052072,-0.00856265418009272
19920305,0.0113280003052072,-0.00691314775205853
19920306,0,-0.0051051347080886
19920309,-0.00250626697605938,0.00190205701758472
19920310,-0.00251256413588319,0.00413742740195033
19920311,0,-0.00705374601278663
19920312,0.0199259394610807,-0.000346568970693184
19920313,0.0110362861428861,0.00481642959918105
19920316,-0.00366524539829616,0.00135429640388551
19920317,0,0.00781895474584626
19920318,-0.0210273671920755,-0.00105040743477502
19920319,-0.00626961301359508,0.00158739883140857
19920320,-0.0113853222251254,0.0036536394315787
19920323,0.00886642920564151,-0.00338525182947524
19920324,-0.00252525386719427,-0.00251590894687936
19920325,-0.00126502230658643,-0.0033317032288771
19920326,0.0125787822068597,0.000833967033054606
19920327,-0.0113137599002733,-0.0107474905541975
19920330,-0.00126502230658643,-0.0012399257633211
19920331,-0.00507615303186082,0.00171069473595242
19920401,0.00634117533844725,0.0013367662154975
19920402,-0.00634117533844725,-0.00927025638971823
19920403,0.0201518154373077,0.00261829212605669
19920406,0.0331115472687804,0.01001073850622
19920407,-0.0194890455874841,-0.0187400494496162
19920408,0.0110092855083694,-0.00898360740514548
19920409,0,0.0154441281857496
19920410,0.00606429996751112,0.00906917376081751
19920413,-0.0170735854758806,0.00441774229352632
19920414,0.0170735854758806,0.0154193190201681
19920415,0.0238959996283632,0.00938860722346746
19920416,-0.00473373665019894,-0.000576701284725978
19920420,-0.00118694375952888,-0.0141853217393457
19920421,0.00827917206902073,0.000195017308404211
19920422,-0.0190255441445046,-0.00109746739953032
19920423,0.0213784864065314,0.00435836630543385
19920424,-0.00707550121620049,-0.00628794935714527
19920427,-0.00236966935531813,-0.00139454681487106
19920428,0.00944517057151861,0.00161456074997446
19920429,0,0.00708782332278712
19920430,0.0116823758543565,0.00708613918381751
19920501,-0.0116823758543565,-0.0058491006414938
19920504,0.0116823758543565,0.0105614407636372
19920505,-0.00116211518017728,-0.000167916042373761
19920506,-0.00934586241823743,-0.000119957295346751
19920507,0,-0.00225787951418344
19920508,0.00468384931242616,0.000480827031742237
19920511,0.0104591307901374,0.00584754943499988
19920512,-0.0104591307901374,-0.00527086200762295
19920513,0.0104591307901374,0.000384273607533459
19920514,0.00805991697710029,-0.00797988781124293
19920515,-0.0126949194812491,-0.00740987076590738
19920518,0.00809721023261956,0.00661079087594008
19920519,0.00459770924862957,0.00858684935571929
19920520,-0.0126949194812491,-0.00235645006608465
19920521,0.00694447235281137,-0.00673923733262249
19920522,0.0137459209046349,0.003435681200056
19920526,0.056399688462125,-0.00632399767020786
19920527,-0.0361287240885058,0.00184560143696721
19920528,0.00444939554954171,0.0110266405380877
19920529,-0.0224476316721582,-0.00334098785697368
19920601,0.0124085066438298,0.0046838493124266
19920602,0,-0.00914787313376131
19920603,0.0243644388741409,0.00263256561366898
19920604,0.00109349382137136,-0.00321314524195593
19920605,-0.00328407520119001,0.000532210864824911
19920608,-0.00439561147303813,-0.00029026172135449
19920609,0.0163848559015589,-0.0080153935240288
19920610,-0.00979866304870214,-0.00687624297274603
19920611,0.00545555090153682,0.00441015047755311
19920612,-0.0220030878840665,0.00173422449150795
19920615,0.00443951894536498,0.00129260428948186
19920616,0,-0.00481304602432697
19920617,0,-0.0149525349912958
19920618,-0.0122564208369762,-0.003236974017371
19920619,0.01557317346297,0.00673604078150003
19920622,-0.00553404843464156,-0.000669086969092625
19920623,-0.0100391250283285,0.00158525744087257
19920624,0.00223964259350495,-0.000495123048190216
19920625,-0.00223964259350495,-0.00178447554045036
19920626,0.00223964259350495,0.000818279922172316
19920629,0.012229168526412,0.0135158817203926
19920630,-0.00665190922830572,-0.00195819321396851
19920701,-0.00222717241282444,0.011546741039532
19920702,0.00222717241282444,-0.0026920527990324
19920706,0.00443951894536498,0.00501448465382026
19920707,-0.00666669135818942,-0.0113731481064523
19920708,0,0.00273357585040301
19920709,-0.00111544908386563,0.00958152167780479
19920710,-0.00223463780141619,0.000941062987951824
19920713,-0.00673403218134405,0.000602780039709927
19920714,0.0145335146161676,0.00675037095762043
19920715,-0.0100391250283285,-0.00138958789939725
19920716,0.0177782460212841,0.00105434688191419
19920717,-0.00552182518430788,-0.00460896682224554
19920720,0,-0.00450945457129581
19920721,-0.00666669135818942,0.0000241688922200112
19920722,0.00444939554954171,-0.00686321189442918
19920723,0.0154188076671837,0.00279462156826593
19920724,-0.00988475923254217,-0.00116550129743498
19920727,-0.00553404843464156,-0.000145783220609097
19920728,0.00221729580864771,0.0144262265958721
19920729,-0.00221729580864771,0.0112177419260666
19920730,0.0219547786469692,0.00399456892328232
19920731,0.00216919824754536,0.000683857454168546
19920803,0.0118472037259902,0.00207229557264377
19920804,0.0117084892649002,-0.00171875962024792
19920805,-0.0160003413464409,-0.0051267019144845
19920806,-0.00215285336110105,-0.00379696224935522
19920807,0.00537346806114325,-0.00407400470569552
19920810,0.0138373682045345,0.00128832178143767
19920811,0,-0.00124057654998389
19920812,-0.0159832917748113,-0.00267724977047923
19920813,0.0117459972992959,-0.000119687376715305
19920814,-0.0010621349909834,0.00520511179486949
19920817,-0.00639661029669281,0.00197466310521932
19920818,0.0116960397631916,0.00142504299244095
19920819,0.00737233460232378,-0.00750423399351341
19920820,0.00835950531609031,0.00016737402155087
19920821,-0.0327898228229908,-0.00818623961606768
19920824,0.0149415799981987,-0.010005291987464
19920825,-0.00744288390707837,0.00216458197439362
19920826,0.00425985734695766,0.00460539887095468
19920827,-0.00639661029669281,0.000048365254411209
19920828,0.00745874528767621,0.00316284049894389
19920831,0.00212089156913731,-0.0019544687534756
19920901,0.00211640290637805,0.00491508036829558
19920902,-0.00211640290637805,0.00458006915375186
19920903,-0.031202100869979,0
19920904,0.00436205708016546,-0.00215553456871298
19920908,0,-0.0063498385378411
19920909,0.00325910120090711,0.00462205926371606
19920910,0.00216684808509005,0.00858538592436897
19920911,0,-0.000881445627806343
19920914,-0.00216684808509005,0.0134700503843534
19920915,-0.00543775130012936,-0.0130173190964626
19920916,0.0119242605297361,0.000357274712323274
19920917,0,0.0000238137762709201
19920918,0.013911406799179,0.0071186499983007
19920921,0.0010621349909834,-0.00186966814614387
19920922,-0.00745874528767621,-0.0119151157039834
19920923,0.00745874528767621,0.000718924519929942
19920924,-0.00532199233794106,0.00246438138383542
19920925,-0.0042780813910781,-0.00989417547720262
19920928,0.0180567837472427,0.00546350806071771
19920929,-0.0116465053863237,0.000431955083388225
19920930,0,0.00239635868330801
19921001,-0.0021321969698409,-0.00362071634864947
19921002,-0.0074986960911203,-0.0140792881597189
19921005,-0.0118984637916149,-0.00709014754442272
19921006,-0.00655024176071839,-0.000957348953143367
19921007,-0.00439078641748969,-0.00722184965931483
19921008,0.0163669774642052,0.00862074304390692
19921009,-0.0196727655987048,-0.0125617081029201
19921012,-0.00220994565080268,0.0118011491781465
19921013,0.00441501820911672,0.00455470092200816
19921014,0.00549150199367521,0.000171009076113116
19921015,0.0098093429616255,0.000561681150827553
19921016,0.0064865092296067,0.00518672098941053
19921019,0.00215285336110105,0.00786253158359695
19921020,-0.0108109161042158,0.00120415206130531
19921021,0,0.000457197866352566
19921022,-0.00983077278312772,-0.00185414888714153
19921023,0,-0.00193003678730008
19921026,-0.00219780308247941,0.00975664385314445
19921027,0.0142001293791152,0.000788860376772504
19921028,-0.00325910120090711,0.00391119241288695
19921029,-0.00655024176071839,0.00173604961615137
19921030,-0.0143411172706576,-0.00519333182379356
19921102,-0.0168071183163816,0.00967408279200654
19921103,-0.012507269352394,-0.00671677083464584
19921104,0.00684153181671698,-0.00671424096261042
19921105,0.00113571846392713,0.00294452304433968
19921106,-0.0160186491556376,-0.00181835632454419
19921109,0.00345423486808727,0.00241577787099612
19921110,0.00687287928776215,0.0000716666069751071
19921111,-0.00687287928776215,0.0085155482350201
19921112,0.00458716400690617,0.0015856677917423
19921113,0.00797725028064411,-0.00104105060863269
19921116,-0.00569153499978814,-0.0041513029455027
19921117,-0.00228571528085597,-0.00335734585256908
19921118,0.0215062052209638,0.00850240242897282
19921119,0,0.00179571439695714
19921120,0.0122427795156774,0.00715078435740502
19921123,-0.0167321248782719,-0.00359252297108981
19921124,-0.00225225320432543,0.00579331052354615
19921125,0.00449944516123013,0.00373491878883403
19921127,-0.00675678246288003,0.00225752117753864
19921130,0,0.00276259302116522
19921201,-0.00794105137281287,-0.00132230657337828
19921202,-0.0091533819864873,-0.00206815694106055
19921203,0.00458716400690617,0.0000465224470893588
19921204,0.019264051815274,0.00498858303359206
19921207,0.00224215340568978,0.00749395346808601
19921208,0.00558348742570036,0.00385189058165292
19921209,0.00444445176042407,-0.0030711428612733
19921210,0.00992837719733464,-0.0023210664340283
19921211,-0.00550359121697896,-0.00209588155536089
19921214,-0.00664454271866832,-0.00205407598445895
19921215,0.00995033085316788,-0.000623981716782573
19921216,0,-0.00243030359524532
19921217,0.0142001293791152,0.00902018919431669
19921218,0.0140013057320929,0.0133455460192007
19921221,0,-0.00131522275699592
19921222,-0.00751479650248621,-0.000885347556724092
19921223,-0.00757169653089385,-0.0029112764210808
19921224,0.00325203538637719,0.00168411509991273
19921228,0.0064725145056177,-0.00141082260692293
19921229,-0.0140771138908371,-0.00266779312968168
19921230,-0.00437159166149614,0.00191605898035974
19921231,-0.00439078641748969,-0.00711242178160809
19930104,0.00439078641748969,-0.000757671459405529
19930105,0.0098093429616255,-0.00239157543968549
19930106,-0.00325910120090711,0.000414336032444673
19930107,-0.00217865009922225,-0.00876052987967135
19930108,-0.0164929521938411,-0.00390798143274829
19930111,-0.00221975673831265,0.00441861184027825
19930112,-0.00780818244781178,0.000208819128590498
19930113,0.00335383209843121,0.00460611644512632
19930114,0.00222965532726915,0.00669760953324161
19930115,-0.00446429312868535,0.00277176642653298
19930118,-0.012380574569554,-0.000709390297371826
19930119,-0.00795910966756885,-0.00392215831306952
19930120,-0.00687287928776215,-0.00405297043000452
19930121,-0.00576370471674981,0.00487996732995555
19930122,0,0.00142267118993367
19930125,0.0418850131307442,0.00890294882043019
19930126,0.00992837719733464,-0.000136369835203709
19930127,-0.0121481339356473,-0.00419106369337285
19930128,0.0187127089321537,0.0012546051350828
19930129,-0.00876237807898583,0.000273522977635388
19930201,0.00657897109804262,0.00848751265579484
19930202,0.0119501693706581,0.000067791248175908
19930203,0.00431035150112224,0.0104524694260038
19930204,0.0032206147000422,0.00526340480917664
19930205,-0.00214592357027676,-0.00140235306624703
19930208,0.0159832917748113,-0.00240861866261444
19930209,-0.00529942946649875,-0.00564277455067597
19930210,-0.00212766037711676,0.00201893379179641
19930211,0,0.00319950154915283
19930212,-0.0107067403944243,-0.00690399944871434
19930216,0.00643779047484827,-0.0242928769390582
19930217,-0.00643779047484827,-0.00140681057784153
19930218,0.00215053846322855,-0.00323624877920814
19930219,0.037939218176227,0.00535723813943534
19930222,0.00412797283803057,0.00234628497672063
19930223,-0.0155685552399234,-0.00101144783575702
19930224,0,0.0138638921617771
19930225,0.00208986491945895,0.0033287697317439
19930226,0,0.00234837302523161
19930301,0.00312663099943222,-0.00309468390964884
19930302,0.0103520593210322,0.0132374869570961
19930303,-0.00827305649319898,0.00303179152377009
19930304,0.0062112000926402,-0.00428285285490038
19930305,-0.0176995770994006,-0.00275337350060845
19930308,0.0197614334999594,0.0190942947301593
19930309,-0.00619836695233866,-0.000681985704733101
19930310,-0.00415369236869356,0.00423836458481919
19930311,-0.00731073752200606,-0.0057359643009196
19930312,-0.0115973888148289,-0.00861053408025558
19930315,0.00949875215790774,0.0035505884670135
19930316,0.0114883770067604,-0.000132919805246878
19930317,0.00207468954086032,-0.00680244486855575
19930318,0.0113344850741064,0.00795382997903626
19930319,-0.00410678195265346,-0.00379128459714106
19930322,0.00410678195265346,-0.00289191134297528
19930323,-0.00410678195265346,-0.00026736776595282
19930324,0.00615386557437825,-0.00153875346753818
19930325,0.0101730277130505,0.00625175850108928
19930326,-0.00609138939340204,-0.00689918833896375
19930329,0.0151594616073725,0.00665519122135549
19930330,0.00400400935338219,0.00265857435541061
19930331,-0.00601204215662765,-0.000663981255857315
19930401,-0.00908638255595751,-0.0030377973847342
19930402,0.00908638255595751,-0.0199851889295601
19930405,0.012980711472721,0.00203693715187203
19930406,0.00987174847915417,-0.00255815409189175
19930407,0.00880201281809034,0.00355248198561586
19930408,-0.00390244397693174,-0.00201227783063018
19930412,0.0116619397478428,0.014670958817355
19930413,-0.00387222168250911,0.00189396106036188
19930414,0.0019379851026784,-0.00124738288548887
19930415,-0.00972770316801208,-0.000579671387154868
19930416,0.0145562977742073,0.00120355732539412
19930419,-0.0165132455611681,-0.00330210027846878
19930420,-0.0177870302027303,-0.00528817222312128
19930421,-0.0060000180000972,-0.00330809433816182
19930422,-0.00603623563185041,-0.00944418121452628
19930423,-0.0245160388766936,-0.00554485784424319
19930426,0.00206611643747179,-0.00801777845810037
19930427,0.0153612851614873,0.0102576769992728
19930428,0.0050684345704588,0.0000228302683709103
19930429,0.00403633242246038,0.00198424076689196
19930430,0,0.00295763968617191
19930503,0.00402010591666579,0.00514361299435606
19930504,-0.011094415359203,0.0035871038226718
19930505,-0.0101937681895428,0.00105787961293302
19930506,0.00816331063916076,-0.00283854298591812
19930507,-0.00816331063916076,-0.00214551162397481
19930510,-0.00823049913651541,0.00110720712692913
19930511,0.00206398422085119,0.00351684387903983
19930512,0.00616651491566422,0.000989698222850777
19930513,-0.0102987522005744,-0.0126015490628717
19930514,0.00413223728491019,0.000751032705222698
19930517,0.0102565001671895,0.00184105605852825
19930518,-0.00204290162980048,-0.000113547332327713
19930519,0.00509945011234914,0.0163312147579422
19930520,0.010121543898006,0.006724885056971
19930521,-0.00808902287308344,-0.0105976918585569
19930524,0.00405269045062306,0.00483308915370451
19930525,0,0.00189552378771296
19930526,-0.00608521147554564,0.0101742002996179
19930527,0.00406091928631502,-0.0022741081721982
19930528,0.0100807305283568,-0.00491913245425035
19930601,-0.00603623563185041,0.0080529627026138
19930602,-0.00404449489650638,0.0000440683941551612
19930603,0.00202429218923061,-0.00300108352436546
19930604,0.00403633242246038,-0.00538475623867107
19930607,0.00201207311342033,-0.00527987859811319
19930608,0.012980711472721,-0.00667864427773157
19930609,0.0167244429411948,0.00240317244429189
19930610,-0.00488998529419193,-0.000897706420536437
19930611,-0.0268272422331441,0.0042122306410608
19930614,0.00402010591666579,0.00100562038486807
19930615,-0.0121091287897492,-0.00322155136671309
19930616,0.0230818074592247,0.00259595088157738
19930617,0.012814369533352,0.00247776279983913
19930618,-0.0197830388494453,-0.0108942818306748
19930621,-0.00400400935338219,0.0057085220757962
19930622,0.00898658069784641,-0.000650114913891109
